asin,date,daily_salesrank
B0B31621RB,2023-08-16,18
B0B31621RB,2023-08-17,24
B0B31621RB,2023-08-18,30
B0B31621RB,2023-08-19,36
B0B31621RB,2023-08-20,49
B0B31621RB,2023-08-21,39
B0B31621RB,2023-08-22,47
B0B31621RB,2023-08-23,48
B0B31621RB,2023-08-24,46
B0B31621RB,2023-08-25,52
B0B31621RB,2023-08-26,48
B0B31621RB,2023-08-27,48
B0B31621RB,2023-08-28,39
B0B31621RB,2023-08-29,36
B0B31621RB,2023-08-30,26
B0B31621RB,2023-08-31,23
B0B31621RB,2023-09-01,15
B0B31621RB,2023-09-02,26
B0B31621RB,2023-09-03,27
B0B31621RB,2023-09-04,24
B0B31621RB,2023-09-05,26
B0B31621RB,2023-09-06,23
B0B31621RB,2023-09-07,28
B0B31621RB,2023-09-08,32
B0B31621RB,2023-09-09,38
B0B31621RB,2023-09-10,54
B0B31621RB,2023-09-11,45
B0B31621RB,2023-09-12,39
B0B31621RB,2023-09-13,42
B0B31621RB,2023-09-14,28
B0B31621RB,2023-09-15,28
B0B31621RB,2023-09-16,37
B0B31621RB,2023-09-17,36
B0B31621RB,2023-09-18,38
B0B31621RB,2023-09-19,32
B0B31621RB,2023-09-20,24
B0B31621RB,2023-09-21,11
B0B31621RB,2023-09-22,6
B0B31621RB,2023-09-23,9
B0B31621RB,2023-09-24,8
B0B31621RB,2023-09-25,10
B0B31621RB,2023-09-26,6
B0B31621RB,2023-09-27,5
B0B31621RB,2023-09-28,4
B0B31621RB,2023-09-29,5
B0B31621RB,2023-09-30,4
B0B31621RB,2023-10-01,6
B0B31621RB,2023-10-02,6
B0B31621RB,2023-10-03,5
B0B31621RB,2023-10-04,8
B0B31621RB,2023-10-05,13
B0B31621RB,2023-10-06,20
B0B31621RB,2023-10-07,17
B0B31621RB,2023-10-08,18
B0B31621RB,2023-10-09,19
B0B31621RB,2023-10-10,19
B0B31621RB,2023-10-11,21
B0B31621RB,2023-10-12,31
B0B31621RB,2023-10-13,22
B0B31621RB,2023-10-14,5
B0B31621RB,2023-10-15,6
B0B31621RB,2023-10-16,4
B0B31621RB,2023-10-17,5
B0B31621RB,2023-10-18,6
B0B31621RB,2023-10-19,8
B0B31621RB,2023-10-20,8
B0B31621RB,2023-10-21,9
B0B31621RB,2023-10-22,12
B0B31621RB,2023-10-23,13
B0B31621RB,2023-10-24,10
B0B31621RB,2023-10-25,7
B0B31621RB,2023-10-26,12
B0B31621RB,2023-10-27,10
B0B31621RB,2023-10-28,11
B0B31621RB,2023-10-29,16
B0B31621RB,2023-10-30,19
B0B31621RB,2023-10-31,15
B0B31621RB,2023-11-01,13
B0B31621RB,2023-11-02,18
B0B31621RB,2023-11-03,29
