asin,date,daily_salesrank
B0B313BKHK,2023-01-01,34
B0B313BKHK,2023-01-02,29
B0B313BKHK,2023-01-03,38
B0B313BKHK,2023-01-04,55
B0B313BKHK,2023-01-05,52
B0B313BKHK,2023-01-06,47
B0B313BKHK,2023-01-07,54
B0B313BKHK,2023-01-08,56
B0B313BKHK,2023-01-09,60
B0B313BKHK,2023-01-10,62
B0B313BKHK,2023-01-11,60
B0B313BKHK,2023-01-12,49
B0B313BKHK,2023-01-13,50
B0B313BKHK,2023-01-14,32
B0B313BKHK,2023-01-15,25
B0B313BKHK,2023-01-16,25
B0B313BKHK,2023-01-17,19
B0B313BKHK,2023-01-18,17
B0B313BKHK,2023-01-19,14
B0B313BKHK,2023-01-20,7
B0B313BKHK,2023-01-21,4
B0B313BKHK,2023-01-22,4
B0B313BKHK,2023-01-23,
B0B313BKHK,2023-01-24,4
B0B313BKHK,2023-01-25,
B0B313BKHK,2023-01-26,7
B0B313BKHK,2023-01-27,6
B0B313BKHK,2023-01-28,5
B0B313BKHK,2023-01-29,6
B0B313BKHK,2023-01-30,8
B0B313BKHK,2023-01-31,5
B0B313BKHK,2023-02-01,6
B0B313BKHK,2023-02-02,8
B0B313BKHK,2023-02-03,6
B0B313BKHK,2023-02-04,6
B0B313BKHK,2023-02-05,7
B0B313BKHK,2023-02-06,10
B0B313BKHK,2023-02-07,10
B0B313BKHK,2023-02-08,13
B0B313BKHK,2023-02-09,10
B0B313BKHK,2023-02-10,15
B0B313BKHK,2023-02-11,13
B0B313BKHK,2023-02-12,16
B0B313BKHK,2023-02-13,19
B0B313BKHK,2023-02-14,17
B0B313BKHK,2023-02-15,18
B0B313BKHK,2023-02-16,14
B0B313BKHK,2023-02-17,14
B0B313BKHK,2023-02-18,13
B0B313BKHK,2023-02-19,16
B0B313BKHK,2023-02-20,22
B0B313BKHK,2023-02-21,18
B0B313BKHK,2023-02-22,12
B0B313BKHK,2023-02-23,15
B0B313BKHK,2023-02-24,14
B0B313BKHK,2023-02-25,10
B0B313BKHK,2023-02-26,10
B0B313BKHK,2023-02-27,10
B0B313BKHK,2023-02-28,5
B0B313BKHK,2023-03-01,6
B0B313BKHK,2023-03-02,4
B0B313BKHK,2023-03-03,7
B0B313BKHK,2023-03-04,8
B0B313BKHK,2023-03-05,11
B0B313BKHK,2023-03-06,12
B0B313BKHK,2023-03-07,11
B0B313BKHK,2023-03-08,
B0B313BKHK,2023-03-09,9
B0B313BKHK,2023-03-10,9
B0B313BKHK,2023-03-11,10
B0B313BKHK,2023-03-12,11
B0B313BKHK,2023-03-13,12
B0B313BKHK,2023-03-14,10
B0B313BKHK,2023-03-15,8
B0B313BKHK,2023-03-16,8
B0B313BKHK,2023-03-17,8
B0B313BKHK,2023-03-18,8
B0B313BKHK,2023-03-19,7
B0B313BKHK,2023-03-20,6
B0B313BKHK,2023-03-21,7
B0B313BKHK,2023-03-22,5
B0B313BKHK,2023-03-23,4
B0B313BKHK,2023-03-24,5
B0B313BKHK,2023-03-25,8
B0B313BKHK,2023-03-26,10
B0B313BKHK,2023-03-27,13
B0B313BKHK,2023-03-28,9
B0B313BKHK,2023-03-29,9
B0B313BKHK,2023-03-30,10
B0B313BKHK,2023-03-31,9
B0B313BKHK,2023-04-01,10
B0B313BKHK,2023-04-02,13
B0B313BKHK,2023-04-03,14
B0B313BKHK,2023-04-04,12
B0B313BKHK,2023-04-05,13
B0B313BKHK,2023-04-06,13
B0B313BKHK,2023-04-07,9
B0B313BKHK,2023-04-08,10
B0B313BKHK,2023-04-09,13
B0B313BKHK,2023-04-10,12
B0B313BKHK,2023-04-11,12
B0B313BKHK,2023-04-12,15
B0B313BKHK,2023-04-13,18
B0B313BKHK,2023-04-14,10
B0B313BKHK,2023-04-15,11
B0B313BKHK,2023-04-16,11
B0B313BKHK,2023-04-17,11
B0B313BKHK,2023-04-18,11
B0B313BKHK,2023-04-19,8
B0B313BKHK,2023-04-20,10
B0B313BKHK,2023-04-21,7
B0B313BKHK,2023-04-22,7
B0B313BKHK,2023-04-23,21
B0B313BKHK,2023-04-24,27
B0B313BKHK,2023-04-25,25
B0B313BKHK,2023-04-26,25
B0B313BKHK,2023-04-27,24
B0B313BKHK,2023-04-28,22
B0B313BKHK,2023-04-29,19
B0B313BKHK,2023-04-30,22
B0B313BKHK,2023-05-01,13
B0B313BKHK,2023-05-02,16
B0B313BKHK,2023-05-03,15
B0B313BKHK,2023-05-04,15
B0B313BKHK,2023-05-05,27
B0B313BKHK,2023-05-06,29
B0B313BKHK,2023-05-07,25
B0B313BKHK,2023-05-08,13
B0B313BKHK,2023-05-09,15
B0B313BKHK,2023-05-10,16
B0B313BKHK,2023-05-11,19
B0B313BKHK,2023-05-12,19
B0B313BKHK,2023-05-13,20
B0B313BKHK,2023-05-14,15
B0B313BKHK,2023-05-15,22
B0B313BKHK,2023-05-16,10
B0B313BKHK,2023-05-17,11
B0B313BKHK,2023-05-18,7
B0B313BKHK,2023-05-19,8
B0B313BKHK,2023-05-20,7
B0B313BKHK,2023-05-21,8
B0B313BKHK,2023-05-22,13
B0B313BKHK,2023-05-23,12
B0B313BKHK,2023-05-24,10
B0B313BKHK,2023-05-25,11
B0B313BKHK,2023-05-26,10
B0B313BKHK,2023-05-27,10
B0B313BKHK,2023-05-28,23
B0B313BKHK,2023-05-29,24
B0B313BKHK,2023-05-30,25
B0B313BKHK,2023-05-31,24
B0B313BKHK,2023-06-01,17
B0B313BKHK,2023-06-02,10
B0B313BKHK,2023-06-03,8
B0B313BKHK,2023-06-04,10
B0B313BKHK,2023-06-05,9
B0B313BKHK,2023-06-06,11
B0B313BKHK,2023-06-07,12
B0B313BKHK,2023-06-08,12
B0B313BKHK,2023-06-09,10
B0B313BKHK,2023-06-10,8
B0B313BKHK,2023-06-11,8
B0B313BKHK,2023-06-12,7
B0B313BKHK,2023-06-13,9
B0B313BKHK,2023-06-14,10
B0B313BKHK,2023-06-15,
B0B313BKHK,2023-06-16,
B0B313BKHK,2023-06-17,9
B0B313BKHK,2023-06-18,10
B0B313BKHK,2023-06-19,12
B0B313BKHK,2023-06-20,9
B0B313BKHK,2023-06-21,15
B0B313BKHK,2023-06-22,13
B0B313BKHK,2023-06-23,12
B0B313BKHK,2023-06-24,14
B0B313BKHK,2023-06-25,14
B0B313BKHK,2023-06-26,21
B0B313BKHK,2023-06-27,19
B0B313BKHK,2023-06-28,20
B0B313BKHK,2023-06-29,20
B0B313BKHK,2023-06-30,23
B0B313BKHK,2023-07-01,20
B0B313BKHK,2023-07-02,26
B0B313BKHK,2023-07-03,30
B0B313BKHK,2023-07-04,35
B0B313BKHK,2023-07-05,31
B0B313BKHK,2023-07-06,45
B0B313BKHK,2023-07-07,29
B0B313BKHK,2023-07-08,31
B0B313BKHK,2023-07-09,25
B0B313BKHK,2023-07-10,28
B0B313BKHK,2023-07-11,19
B0B313BKHK,2023-07-12,23
B0B313BKHK,2023-07-13,20
B0B313BKHK,2023-07-14,19
B0B313BKHK,2023-07-15,26
B0B313BKHK,2023-07-16,26
B0B313BKHK,2023-07-17,38
B0B313BKHK,2023-07-18,41
B0B313BKHK,2023-07-19,45
B0B313BKHK,2023-07-20,43
B0B313BKHK,2023-07-21,32
B0B313BKHK,2023-07-22,30
B0B313BKHK,2023-07-23,43
B0B313BKHK,2023-07-24,39
B0B313BKHK,2023-07-25,37
B0B313BKHK,2023-07-26,40
B0B313BKHK,2023-07-27,19
B0B313BKHK,2023-07-28,25
B0B313BKHK,2023-07-29,27
B0B313BKHK,2023-07-30,43
B0B313BKHK,2023-07-31,52
B0B313BKHK,2023-08-01,46
B0B313BKHK,2023-08-02,49
B0B313BKHK,2023-08-03,61
B0B313BKHK,2023-08-04,82
B0B313BKHK,2023-08-05,53
B0B313BKHK,2023-08-06,55
B0B313BKHK,2023-08-07,59
B0B313BKHK,2023-08-08,87
B0B313BKHK,2023-08-09,69
B0B313BKHK,2023-08-10,78
B0B313BKHK,2023-08-11,39
B0B313BKHK,2023-08-12,32
B0B313BKHK,2023-08-13,20
B0B313BKHK,2023-08-14,22
B0B313BKHK,2023-08-15,27
B0B313BKHK,2023-08-16,18
B0B313BKHK,2023-08-17,28
B0B313BKHK,2023-08-18,30
B0B313BKHK,2023-08-19,36
B0B313BKHK,2023-08-20,49
B0B313BKHK,2023-08-21,39
B0B313BKHK,2023-08-22,47
B0B313BKHK,2023-08-23,48
B0B313BKHK,2023-08-24,48
B0B313BKHK,2023-08-25,52
B0B313BKHK,2023-08-26,48
B0B313BKHK,2023-08-27,48
B0B313BKHK,2023-08-28,39
B0B313BKHK,2023-08-29,35
B0B313BKHK,2023-08-30,31
B0B313BKHK,2023-08-31,23
B0B313BKHK,2023-09-01,15
B0B313BKHK,2023-09-02,26
B0B313BKHK,2023-09-03,27
B0B313BKHK,2023-09-04,24
B0B313BKHK,2023-09-05,26
B0B313BKHK,2023-09-06,23
B0B313BKHK,2023-09-07,37
B0B313BKHK,2023-09-08,32
B0B313BKHK,2023-09-09,38
B0B313BKHK,2023-09-10,54
B0B313BKHK,2023-09-11,45
B0B313BKHK,2023-09-12,43
B0B313BKHK,2023-09-13,39
B0B313BKHK,2023-09-14,28
B0B313BKHK,2023-09-15,28
B0B313BKHK,2023-09-16,37
B0B313BKHK,2023-09-17,36
B0B313BKHK,2023-09-18,38
B0B313BKHK,2023-09-19,32
B0B313BKHK,2023-09-20,26
B0B313BKHK,2023-09-21,6
