asin,week_start_date,weekly_salesrank,解像度,サイズ,価格,ズーム性能,カテゴリ
B097C55DCP,2025/2/23,9170,16,22,26,27,91
B097C55DCP,2025/3/2,11502,17,18,25,28,89
B097C55DCP,2025/3/9,7809,16,19,23,26,89
B097C55DCP,2025/3/16,6464,18,21,27,29,89
B097C55DCP,2025/3/23,11291,16,20,26,27,86
B097C55DCP,2025/3/30,6766,15,19,25,25,84
B097C55DCP,2025/4/6,12545,16,21,22,28,87
B097C55DCP,2025/4/13,21478,18,17,24,26,83
B097C55DCP,2025/4/20,8712,15,16,23,24,83
B097C55DCP,2025/4/27,10601,17,22,25,23,90
B097C55DCP,2025/5/4,14603,16,21,23,25,91
B097C55DCP,2025/5/11,15027,17,20,25,27,86
B097C55DCP,2025/5/18,14191,17,18,24,25,85
B097C55DCP,2025/5/25,14247,18,18,24,24,89
B097C55DCP,2025/6/1,10444,15,18,22,26,81
B097C55DCP,2025/6/8,10757,16,17,22,26,79
B097C55DCP,2025/6/15,14667,15,16,20,26,76
B097C55DCP,2025/6/22,7684,15,16,22,24,72
B097C55DCP,2025/6/29,9727,16,15,20,24,74
B097C55DCP,2025/7/6,16016,15,16,22,24,73
B097C55DCP,2025/7/13,14064,16,16,21,24,72
B097C55DCP,2025/7/20,13176,15,15,22,24,76
B097C55DCP,2025/7/27,14551,14,14,20,24,71
B097C55DCP,2025/8/3,9314,16,15,20,23,79
B097C55DCP,2025/8/10,9459,17,15,21,22,76
B097C55DCP,2025/8/17,9893,17,17,24,24,85
B097C55DCP,2025/8/24,6562,17,17,21,24,83
B097C55DCP,2025/8/31,12546,17,18,21,24,84
B097C55DCP,2025/9/7,9206,17,29,29,30,85
B097C55DCP,2025/9/14,5388,16,27,27,26,81
B097C55DCP,2025/9/21,11788,16,22,24,25,81
B097C55DCP,2025/9/28,8871,16,22,24,27,83
B097C55DCP,2025/10/5,14549,16,23,23,27,82
B097C55DCP,2025/10/12,10281,16,21,22,24,86
B097C55DCP,2025/10/19,10286,15,21,24,25,77
B097C55DCP,2025/10/26,15735,15,18,22,25,75
B097C55DCP,2025/11/2,14556,14,20,22,26,77
B097C55DCP,2025/11/9,12648,14,19,23,25,75
B097C55DCP,2025/11/16,12648,15,18,23,26,76
B097C55DCP,2025/11/23,16813,16,21,24,25,83
B097C55DCP,2025/11/30,16206,16,17,23,26,79
B097C55DCP,2025/12/7,16566,17,17,23,24,83
B097C55DCP,2025/12/14,12388,16,16,23,25,81
B097C55DCP,2025/12/21,18730,14,15,21,22,84
B097C55DCP,2025/12/28,22539,15,18,23,21,81
