asin,week_start_date,weekly_salesrank,解像度,サイズ,価格,ズーム性能,カテゴリ
B07SLXZCBW,2025/1/5,22008,16,20,24,26,79
B07SLXZCBW,2025/1/12,12785,15,19,23,28,83
B07SLXZCBW,2025/1/19,13771,15,18,22,27,81
B07SLXZCBW,2025/1/26,105306,15,18,21,26,82
B07SLXZCBW,2025/2/2,25686,15,17,24,26,83
B07SLXZCBW,2025/2/9,21587,16,19,25,27,81
B07SLXZCBW,2025/2/16,15755,15,21,26,30,87
B07SLXZCBW,2025/2/23,15082,16,22,26,27,91
B07SLXZCBW,2025/3/2,12393,17,18,25,28,89
B07SLXZCBW,2025/3/9,17497,16,19,23,26,89
B07SLXZCBW,2025/3/16,17113,18,21,27,29,89
B07SLXZCBW,2025/3/23,19879,16,20,26,27,86
B07SLXZCBW,2025/3/30,20285,15,19,25,25,84
B07SLXZCBW,2025/4/6,60581,16,21,22,28,87
B07SLXZCBW,2025/4/13,126201,18,17,24,26,83
B07SLXZCBW,2025/4/20,30975,15,16,23,24,83
B07SLXZCBW,2025/4/27,29365,17,22,25,23,90
B07SLXZCBW,2025/5/4,29526,16,21,23,25,91
B07SLXZCBW,2025/5/11,25516,17,20,25,27,86
B07SLXZCBW,2025/5/18,22029,17,18,24,25,85
B07SLXZCBW,2025/5/25,22158,18,18,24,24,89
B07SLXZCBW,2025/6/1,34056,15,18,22,26,81
B07SLXZCBW,2025/6/8,16031,16,17,22,26,79
B07SLXZCBW,2025/6/15,26798,15,16,20,26,76
B07SLXZCBW,2025/6/22,16224,15,16,22,24,72
B07SLXZCBW,2025/6/29,12296,16,15,20,24,74
B07SLXZCBW,2025/7/6,12863,15,16,22,24,73
B07SLXZCBW,2025/7/13,13110,16,16,21,24,72
B07SLXZCBW,2025/7/20,13969,15,15,22,24,76
B07SLXZCBW,2025/7/27,12854,14,14,20,24,71
B07SLXZCBW,2025/8/3,18815,16,15,20,23,79
B07SLXZCBW,2025/8/10,23226,17,15,21,22,76
B07SLXZCBW,2025/8/17,20978,17,17,24,24,85
B07SLXZCBW,2025/8/24,14248,17,17,21,24,83
B07SLXZCBW,2025/8/31,20217,17,18,21,24,84
B07SLXZCBW,2025/9/7,30937,17,29,29,30,85
B07SLXZCBW,2025/9/14,15996,16,27,27,26,81
B07SLXZCBW,2025/9/21,16391,16,22,24,25,81
B07SLXZCBW,2025/9/28,20911,16,22,24,27,83
B07SLXZCBW,2025/10/5,22740,16,23,23,27,82
B07SLXZCBW,2025/10/12,18571,16,21,22,24,86
B07SLXZCBW,2025/10/19,19508,15,21,24,25,77
B07SLXZCBW,2025/10/26,25220,15,18,22,25,75
B07SLXZCBW,2025/11/2,19660,14,20,22,26,77
B07SLXZCBW,2025/11/9,17184,14,19,23,25,75
B07SLXZCBW,2025/11/16,17390,15,18,23,26,76
B07SLXZCBW,2025/11/23,26388,16,21,24,25,83
B07SLXZCBW,2025/11/30,23772,16,17,23,26,79
B07SLXZCBW,2025/12/7,14279,17,17,23,24,83
B07SLXZCBW,2025/12/14,22727,16,16,23,25,81
B07SLXZCBW,2025/12/21,18605,14,15,21,22,84
B07SLXZCBW,2025/12/28,40477,15,18,23,21,81
