asin,week_start_date,weekly_salesrank,解像度,サイズ,価格,ズーム性能,カテゴリ
B072J97HT1,2025/2/23,216381,16,22,26,27,91
B072J97HT1,2025/3/2,224910,17,18,25,28,89
B072J97HT1,2025/3/9,27707,16,19,23,26,89
B072J97HT1,2025/3/16,30510,18,21,27,29,89
B072J97HT1,2025/3/23,26228,16,20,26,27,86
B072J97HT1,2025/3/30,29479,15,19,25,25,84
B072J97HT1,2025/4/6,185809,16,21,22,28,87
B072J97HT1,2025/4/13,18599,18,17,24,26,83
B072J97HT1,2025/4/20,30672,15,16,23,24,83
B072J97HT1,2025/4/27,39023,17,22,25,23,90
B072J97HT1,2025/5/4,39248,16,21,23,25,91
B072J97HT1,2025/5/11,45311,17,20,25,27,86
B072J97HT1,2025/5/18,65839,17,18,24,25,85
B072J97HT1,2025/5/25,50339,18,18,24,24,89
B072J97HT1,2025/6/1,63545,15,18,22,26,81
B072J97HT1,2025/6/8,24548,16,17,22,26,79
B072J97HT1,2025/6/15,25692,15,16,20,26,76
B072J97HT1,2025/6/22,77787,15,16,22,24,72
B072J97HT1,2025/6/29,85382,16,15,20,24,74
B072J97HT1,2025/7/6,86959,15,16,22,24,73
B072J97HT1,2025/7/13,24964,16,16,21,24,72
B072J97HT1,2025/7/20,25610,15,15,22,24,76
B072J97HT1,2025/7/27,26787,14,14,20,24,71
B072J97HT1,2025/8/3,61949,16,15,20,23,79
B072J97HT1,2025/8/10,62639,17,15,21,22,76
B072J97HT1,2025/8/17,75354,17,17,24,24,85
B072J97HT1,2025/8/24,243057,17,17,21,24,83
B072J97HT1,2025/8/31,274464,17,18,21,24,84
B072J97HT1,2025/9/7,35259,17,29,29,30,85
B072J97HT1,2025/9/14,23495,16,27,27,26,81
B072J97HT1,2025/9/21,17923,16,22,24,25,81
B072J97HT1,2025/9/28,17913,16,22,24,27,83
B072J97HT1,2025/10/5,30419,16,23,23,27,82
B072J97HT1,2025/10/12,20657,16,21,22,24,86
B072J97HT1,2025/10/19,24174,15,21,24,25,77
B072J97HT1,2025/10/26,22833,15,18,22,25,75
B072J97HT1,2025/11/2,21738,14,20,22,26,77
B072J97HT1,2025/11/9,17197,14,19,23,25,75
B072J97HT1,2025/11/16,14468,15,18,23,26,76
B072J97HT1,2025/11/23,19740,16,21,24,25,83
B072J97HT1,2025/11/30,14724,16,17,23,26,79
B072J97HT1,2025/12/7,18447,17,17,23,24,83
B072J97HT1,2025/12/14,28437,16,16,23,25,81
B072J97HT1,2025/12/21,26277,14,15,21,22,84
B072J97HT1,2025/12/28,26269,15,18,23,21,81
