asin,week_start_date,weekly_salesrank,解像度,サイズ,価格,ズーム性能,カテゴリ
B007410K80,2025/4/27,44573,17,22,25,23,90
B007410K80,2025/5/4,74494,16,21,23,25,91
B007410K80,2025/5/11,118274,17,20,25,27,86
B007410K80,2025/5/18,54293,17,18,24,25,85
B007410K80,2025/5/25,42886,18,18,24,24,89
B007410K80,2025/6/1,49961,15,18,22,26,81
B007410K80,2025/6/8,83643,16,17,22,26,79
B007410K80,2025/6/15,88459,15,16,20,26,76
B007410K80,2025/6/22,75044,15,16,22,24,72
B007410K80,2025/6/29,73553,16,15,20,24,74
B007410K80,2025/7/6,61000,15,16,22,24,73
B007410K80,2025/7/13,79152,16,16,21,24,72
B007410K80,2025/7/20,86711,15,15,22,24,76
B007410K80,2025/7/27,91213,14,14,20,24,71
B007410K80,2025/8/3,50150,16,15,20,23,79
B007410K80,2025/8/10,58380,17,15,21,22,76
B007410K80,2025/8/17,80128,17,17,24,24,85
B007410K80,2025/8/24,46463,17,17,21,24,83
B007410K80,2025/8/31,45310,17,18,21,24,84
B007410K80,2025/9/7,59961,17,29,29,30,85
B007410K80,2025/9/14,21629,16,27,27,26,81
B007410K80,2025/9/21,20922,16,22,24,25,81
B007410K80,2025/9/28,24791,16,22,24,27,83
B007410K80,2025/10/5,26390,16,23,23,27,82
B007410K80,2025/10/12,20425,16,21,22,24,86
B007410K80,2025/10/19,28970,15,21,24,25,77
B007410K80,2025/10/26,24940,15,18,22,25,75
B007410K80,2025/11/2,20416,14,20,22,26,77
B007410K80,2025/11/9,20430,14,19,23,25,75
B007410K80,2025/11/16,20857,15,18,23,26,76
B007410K80,2025/11/23,45412,16,21,24,25,83
B007410K80,2025/11/30,32864,16,17,23,26,79
B007410K80,2025/12/7,23429,17,17,23,24,83
B007410K80,2025/12/14,20162,16,16,23,25,81
B007410K80,2025/12/21,13418,14,15,21,22,84
B007410K80,2025/12/28,13302,15,18,23,21,81
