asin,week_start_date,weekly_salesrank
B07MZLN15F,2024-06-23,35
B07MZLN15F,2024-06-30,36
B07MZLN15F,2024-07-07,42
B07MZLN15F,2024-07-14,45
B07MZLN15F,2024-07-21,48
B07MZLN15F,2024-07-28,36
B07MZLN15F,2024-08-04,75
B07MZLN15F,2024-08-11,50
B07MZLN15F,2024-08-18,40
B07MZLN15F,2024-08-25,35
B07MZLN15F,2024-09-01,46
B07MZLN15F,2024-09-08,40
B07MZLN15F,2024-09-15,40
B07MZLN15F,2024-09-22,36
B07MZLN15F,2024-09-29,47
B07MZLN15F,2024-10-06,35
B07MZLN15F,2024-10-13,36
B07MZLN15F,2024-10-20,26
B07MZLN15F,2024-10-27,31
B07MZLN15F,2024-11-03,35
B07MZLN15F,2024-11-10,22
B07MZLN15F,2024-11-17,33
B07MZLN15F,2024-11-24,21
B07MZLN15F,2024-12-01,41
B07MZLN15F,2024-12-08,54
B07MZLN15F,2024-12-15,27
B07MZLN15F,2024-12-22,42
B07MZLN15F,2024-12-29,319
B07MZLN15F,2025-01-05,62
B07MZLN15F,2025-01-12,37
B07MZLN15F,2025-01-19,27
B07MZLN15F,2025-01-26,34
B07MZLN15F,2025-02-02,21
B07MZLN15F,2025-02-09,50
B07MZLN15F,2025-02-16,38
B07MZLN15F,2025-02-23,62
B07MZLN15F,2025-03-02,59
B07MZLN15F,2025-03-09,38
B07MZLN15F,2025-03-16,38
B07MZLN15F,2025-03-23,24
B07MZLN15F,2025-03-30,29
B07MZLN15F,2025-04-06,66
B07MZLN15F,2025-04-13,50
B07MZLN15F,2025-04-20,70
B07MZLN15F,2025-04-27,41
B07MZLN15F,2025-05-04,50
B07MZLN15F,2025-05-11,84
B07MZLN15F,2025-05-18,82
B07MZLN15F,2025-05-25,74
B07MZLN15F,2025-06-01,70
B07MZLN15F,2025-06-08,95
B07MZLN15F,2025-06-15,94
B07MZLN15F,2025-06-22,94
B07MZLN15F,2025-06-29,75
B07MZLN15F,2025-07-06,85
B07MZLN15F,2025-07-13,112
B07MZLN15F,2025-07-20,84
B07MZLN15F,2025-07-27,85
B07MZLN15F,2025-08-03,111
B07MZLN15F,2025-08-10,116
B07MZLN15F,2025-08-17,132
B07MZLN15F,2025-08-24,104
B07MZLN15F,2025-08-31,104
B07MZLN15F,2025-09-07,102
B07MZLN15F,2025-09-14,99
B07MZLN15F,2025-09-21,66
B07MZLN15F,2025-09-28,69
B07MZLN15F,2025-10-05,124
B07MZLN15F,2025-10-12,123
B07MZLN15F,2025-10-19,99
B07MZLN15F,2025-10-26,59
B07MZLN15F,2025-11-02,53
B07MZLN15F,2025-11-09,96
B07MZLN15F,2025-11-16,124
B07MZLN15F,2025-11-23,108
B07MZLN15F,2025-11-30,92
B07MZLN15F,2025-12-07,93
B07MZLN15F,2025-12-14,107
B07MZLN15F,2025-12-21,112
B07MZLN15F,2025-12-28,213
