asin,week_start_date,weekly_salesrank,解像度,サイズ,価格,ズーム性能,カテゴリ
B01LXIND6Y,2025/1/5,48180,16,20,24,26,79
B01LXIND6Y,2025/1/12,35924,15,19,23,28,83
B01LXIND6Y,2025/1/19,249880,15,18,22,27,81
B01LXIND6Y,2025/1/26,32356,15,18,21,26,82
B01LXIND6Y,2025/2/2,230173,15,17,24,26,83
B01LXIND6Y,2025/2/9,44569,16,19,25,27,81
B01LXIND6Y,2025/2/16,46380,15,21,26,30,87
B01LXIND6Y,2025/2/23,38730,16,22,26,27,91
B01LXIND6Y,2025/3/2,142053,17,18,25,28,89
B01LXIND6Y,2025/3/9,34688,16,19,23,26,89
B01LXIND6Y,2025/3/16,172535,18,21,27,29,89
B01LXIND6Y,2025/3/23,40203,16,20,26,27,86
B01LXIND6Y,2025/3/30,172046,15,19,25,25,84
B01LXIND6Y,2025/4/6,60899,16,21,22,28,87
B01LXIND6Y,2025/4/13,181505,18,17,24,26,83
B01LXIND6Y,2025/4/20,33303,15,16,23,24,83
B01LXIND6Y,2025/4/27,41848,17,22,25,23,90
B01LXIND6Y,2025/5/4,91521,16,21,23,25,91
B01LXIND6Y,2025/5/11,131543,17,20,25,27,86
B01LXIND6Y,2025/5/18,92671,17,18,24,25,85
B01LXIND6Y,2025/5/25,92252,18,18,24,24,89
B01LXIND6Y,2025/6/1,45461,15,18,22,26,81
B01LXIND6Y,2025/6/8,79006,16,17,22,26,79
B01LXIND6Y,2025/6/15,86996,15,16,20,26,76
B01LXIND6Y,2025/6/22,61212,15,16,22,24,72
B01LXIND6Y,2025/6/29,86009,16,15,20,24,74
B01LXIND6Y,2025/7/6,188654,15,16,22,24,73
B01LXIND6Y,2025/7/13,97403,16,16,21,24,72
B01LXIND6Y,2025/7/20,99982,15,15,22,24,76
B01LXIND6Y,2025/7/27,51376,14,14,20,24,71
B01LXIND6Y,2025/8/3,172672,16,15,20,23,79
B01LXIND6Y,2025/8/10,76540,17,15,21,22,76
B01LXIND6Y,2025/8/17,89608,17,17,24,24,85
B01LXIND6Y,2025/8/24,172369,17,17,21,24,83
B01LXIND6Y,2025/8/31,109681,17,18,21,24,84
B01LXIND6Y,2025/9/7,261265,17,29,29,30,85
B01LXIND6Y,2025/9/14,11753,16,27,27,26,81
B01LXIND6Y,2025/9/21,19076,16,22,24,25,81
B01LXIND6Y,2025/9/28,34331,16,22,24,27,83
B01LXIND6Y,2025/10/5,33966,16,23,23,27,82
B01LXIND6Y,2025/10/12,24468,16,21,22,24,86
B01LXIND6Y,2025/10/19,14463,15,21,24,25,77
B01LXIND6Y,2025/10/26,17125,15,18,22,25,75
B01LXIND6Y,2025/11/2,14918,14,20,22,26,77
B01LXIND6Y,2025/11/9,14929,14,19,23,25,75
B01LXIND6Y,2025/11/16,22248,15,18,23,26,76
B01LXIND6Y,2025/11/23,25005,16,21,24,25,83
B01LXIND6Y,2025/11/30,29598,16,17,23,26,79
B01LXIND6Y,2025/12/7,20866,17,17,23,24,83
B01LXIND6Y,2025/12/14,22577,16,16,23,25,81
B01LXIND6Y,2025/12/21,29077,14,15,21,22,84
B01LXIND6Y,2025/12/28,36737,15,18,23,21,81
