asin,week_start_date,weekly_salesrank,解像度,サイズ,価格,ズーム性能,カテゴリ
B07G28MFV5,2025/1/26,4238,15,18,21,26,82
B07G28MFV5,2025/2/2,11550,15,17,24,26,83
B07G28MFV5,2025/2/9,9270,16,19,25,27,81
B07G28MFV5,2025/2/16,7389,15,21,26,30,87
B07G28MFV5,2025/2/23,19495,16,22,26,27,91
B07G28MFV5,2025/3/2,6425,17,18,25,28,89
B07G28MFV5,2025/3/9,8581,16,19,23,26,89
B07G28MFV5,2025/3/16,7213,18,21,27,29,89
B07G28MFV5,2025/3/23,9962,16,20,26,27,86
B07G28MFV5,2025/3/30,4884,15,19,25,25,84
B07G28MFV5,2025/4/6,8646,16,21,22,28,87
B07G28MFV5,2025/4/13,10194,18,17,24,26,83
B07G28MFV5,2025/4/20,10754,15,16,23,24,83
B07G28MFV5,2025/4/27,9304,17,22,25,23,90
B07G28MFV5,2025/5/4,9970,16,21,23,25,91
B07G28MFV5,2025/5/11,9650,17,20,25,27,86
B07G28MFV5,2025/5/18,8321,17,18,24,25,85
B07G28MFV5,2025/5/25,7993,18,18,24,24,89
B07G28MFV5,2025/6/1,6911,15,18,22,26,81
B07G28MFV5,2025/6/8,10081,16,17,22,26,79
B07G28MFV5,2025/6/15,7621,15,16,20,26,76
B07G28MFV5,2025/6/22,5692,15,16,22,24,72
B07G28MFV5,2025/6/29,5335,16,15,20,24,74
B07G28MFV5,2025/7/6,5475,15,16,22,24,73
B07G28MFV5,2025/7/13,6731,16,16,21,24,72
B07G28MFV5,2025/7/20,10086,15,15,22,24,76
B07G28MFV5,2025/7/27,6642,14,14,20,24,71
B07G28MFV5,2025/8/3,5266,16,15,20,23,79
B07G28MFV5,2025/8/10,4784,17,15,21,22,76
B07G28MFV5,2025/8/17,7546,17,17,24,24,85
B07G28MFV5,2025/8/24,5837,17,17,21,24,83
B07G28MFV5,2025/8/31,6958,17,18,21,24,84
B07G28MFV5,2025/9/7,5988,17,29,29,30,85
B07G28MFV5,2025/9/14,4294,16,27,27,26,81
B07G28MFV5,2025/9/21,4295,16,22,24,25,81
B07G28MFV5,2025/9/28,4551,16,22,24,27,83
B07G28MFV5,2025/10/5,4546,16,23,23,27,82
B07G28MFV5,2025/10/12,3105,16,21,22,24,86
B07G28MFV5,2025/10/19,2986,15,21,24,25,77
B07G28MFV5,2025/10/26,1476,15,18,22,25,75
B07G28MFV5,2025/11/2,1657,14,20,22,26,77
B07G28MFV5,2025/11/9,1429,14,19,23,25,75
B07G28MFV5,2025/11/16,1437,15,18,23,26,76
B07G28MFV5,2025/11/23,2406,16,21,24,25,83
B07G28MFV5,2025/11/30,2401,16,17,23,26,79
B07G28MFV5,2025/12/7,1639,17,17,23,24,83
B07G28MFV5,2025/12/14,1783,16,16,23,25,81
B07G28MFV5,2025/12/21,1580,14,15,21,22,84
B07G28MFV5,2025/12/28,1385,15,18,23,21,81
