asin,week_start_date,weekly_salesrank,解像度,サイズ,価格,ズーム性能,カテゴリ
B099RKG1FN,2025/1/26,4720,15,18,21,26,82
B099RKG1FN,2025/2/2,5329,15,17,24,26,83
B099RKG1FN,2025/2/9,4338,16,19,25,27,81
B099RKG1FN,2025/2/16,3390,15,21,26,30,87
B099RKG1FN,2025/2/23,5826,16,22,26,27,91
B099RKG1FN,2025/3/2,6960,17,18,25,28,89
B099RKG1FN,2025/3/9,5190,16,19,23,26,89
B099RKG1FN,2025/3/16,6123,18,21,27,29,89
B099RKG1FN,2025/3/23,6295,16,20,26,27,86
B099RKG1FN,2025/3/30,5554,15,19,25,25,84
B099RKG1FN,2025/4/6,3999,16,21,22,28,87
B099RKG1FN,2025/4/13,3686,18,17,24,26,83
B099RKG1FN,2025/4/20,4275,15,16,23,24,83
B099RKG1FN,2025/4/27,5048,17,22,25,23,90
B099RKG1FN,2025/5/4,5315,16,21,23,25,91
B099RKG1FN,2025/5/11,5847,17,20,25,27,86
B099RKG1FN,2025/5/18,6317,17,18,24,25,85
B099RKG1FN,2025/5/25,6439,18,18,24,24,89
B099RKG1FN,2025/6/1,8272,15,18,22,26,81
B099RKG1FN,2025/6/8,10189,16,17,22,26,79
B099RKG1FN,2025/6/15,7646,15,16,20,26,76
B099RKG1FN,2025/6/22,8475,15,16,22,24,72
B099RKG1FN,2025/6/29,8163,16,15,20,24,74
B099RKG1FN,2025/7/6,7775,15,16,22,24,73
B099RKG1FN,2025/7/13,10871,16,16,21,24,72
B099RKG1FN,2025/7/20,9001,15,15,22,24,76
B099RKG1FN,2025/7/27,9128,14,14,20,24,71
B099RKG1FN,2025/8/3,9143,16,15,20,23,79
B099RKG1FN,2025/8/10,11180,17,15,21,22,76
B099RKG1FN,2025/8/17,15058,17,17,24,24,85
B099RKG1FN,2025/8/24,10044,17,17,21,24,83
B099RKG1FN,2025/8/31,9055,17,18,21,24,84
B099RKG1FN,2025/9/7,9054,17,29,29,30,85
B099RKG1FN,2025/9/14,2495,16,27,27,26,81
B099RKG1FN,2025/9/21,10368,16,22,24,25,81
B099RKG1FN,2025/9/28,13409,16,22,24,27,83
B099RKG1FN,2025/10/5,16757,16,23,23,27,82
B099RKG1FN,2025/10/12,20830,16,21,22,24,86
B099RKG1FN,2025/10/19,12972,15,21,24,25,77
B099RKG1FN,2025/10/26,15252,15,18,22,25,75
B099RKG1FN,2025/11/2,17508,14,20,22,26,77
B099RKG1FN,2025/11/9,16436,14,19,23,25,75
B099RKG1FN,2025/11/16,15094,15,18,23,26,76
B099RKG1FN,2025/11/23,17691,16,21,24,25,83
B099RKG1FN,2025/11/30,18992,16,17,23,26,79
B099RKG1FN,2025/12/7,15025,17,17,23,24,83
B099RKG1FN,2025/12/14,8563,16,16,23,25,81
B099RKG1FN,2025/12/21,8420,14,15,21,22,84
B099RKG1FN,2025/12/28,16431,15,18,23,21,81
