asin,week_start_date,weekly_salesrank,解像度,サイズ,価格,ズーム性能,カテゴリ
B00IDV4ACC,2025/1/5,130139,16,20,24,26,79
B00IDV4ACC,2025/1/12,33934,15,19,23,28,83
B00IDV4ACC,2025/1/19,23840,15,18,22,27,81
B00IDV4ACC,2025/1/26,35426,15,18,21,26,82
B00IDV4ACC,2025/2/2,156713,15,17,24,26,83
B00IDV4ACC,2025/2/9,27366,16,19,25,27,81
B00IDV4ACC,2025/2/16,166825,15,21,26,30,87
B00IDV4ACC,2025/2/23,286945,16,22,26,27,91
B00IDV4ACC,2025/3/2,65470,17,18,25,28,89
B00IDV4ACC,2025/3/9,225465,16,19,23,26,89
B00IDV4ACC,2025/3/16,338969,18,21,27,29,89
B00IDV4ACC,2025/3/23,375048,16,20,26,27,86
B00IDV4ACC,2025/3/30,395889,15,19,25,25,84
B00IDV4ACC,2025/4/6,420250,16,21,22,28,87
B00IDV4ACC,2025/4/13,424602,18,17,24,26,83
B00IDV4ACC,2025/4/20,429121,15,16,23,24,83
B00IDV4ACC,2025/4/27,435484,17,22,25,23,90
B00IDV4ACC,2025/5/4,438052,16,21,23,25,91
B00IDV4ACC,2025/5/11,440534,17,20,25,27,86
B00IDV4ACC,2025/5/18,442598,17,18,24,25,85
B00IDV4ACC,2025/5/25,97362,18,18,24,24,89
B00IDV4ACC,2025/6/1,324040,15,18,22,26,81
B00IDV4ACC,2025/6/8,394218,16,17,22,26,79
B00IDV4ACC,2025/6/15,415952,15,16,20,26,76
B00IDV4ACC,2025/6/22,98064,15,16,22,24,72
B00IDV4ACC,2025/6/29,92694,16,15,20,24,74
B00IDV4ACC,2025/7/6,77693,15,16,22,24,73
B00IDV4ACC,2025/7/13,139841,16,16,21,24,72
B00IDV4ACC,2025/7/20,293838,15,15,22,24,76
B00IDV4ACC,2025/7/27,67334,14,14,20,24,71
B00IDV4ACC,2025/8/3,126269,16,15,20,23,79
B00IDV4ACC,2025/8/10,83830,17,15,21,22,76
